0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0,1,0.0544745549,2,0.5904614328,3,4.8326776657999995,4,13.0837134555,5,0.0003625723,6,-0.24893117350000002,7,0.5038496029,8,4.8686429112,9,3.5627403632999997,10,-0.0016270011,11,-0.5895518783,12,0.9058144059000001,13,4.8273005914,14,2.5693083482,15,-0.0038532803000000003,16,0.0544745549,17,0.5904614328,18,4.8326776657999995,19,13.0837134555,20,0.0003625723,21,0.1297926466,22,0.0965060697,23,-0.1065169331,24,-0.0350420372,25,-0.1870820823,26,-0.36439591039999997,27,0.0,28,0.013496348,29,0,30,0
0,1,-0.0103570464,2,0.5947723927,3,4.8127262403,4,83.1832165526,5,-6.11637019607844e-05,6,0.8261744309000001,7,1.0528136548,8,4.8867949601,9,0.2163418308,10,0.0053998329,11,-0.2724809453,12,0.8486851429000001,13,4.8490040902,14,4.3034086326,15,-0.0017809212,16,-0.0103570464,17,0.5947723927,18,4.8127262403,19,83.1832165526,20,-6.11637019607844e-05,21,-0.29262190120000003,22,-0.1501137424,23,-0.105334421,24,-0.171300717,25,0.6361395746,26,-0.1877936101,27,0.0,28,0.0117404218,29,0,30,0
0,1,0.1174208449,2,0.6091410027,3,4.8025838551,4,5.8106932055,5,0.0007639989999999999,6,-0.0089501418,7,0.520204019,8,4.7934317582,9,81.3067972781,10,-5.7742850322580296e-05,11,-0.1530379782,12,0.5915727404,13,4.8366411943,14,5.7956737563,15,-0.0009873418,16,0.1174208449,17,0.6091410027,18,4.8025838551,19,5.8106932055,20,0.0007639989999999999,21,-0.014800273300000001,22,-0.033850973,23,-0.0948425289,24,-0.0616850662,25,0.057774787599999995,26,-0.1524263813,27,0.0,28,0.012338183899999999,29,0,30,0
0,1,-0.8609516271,2,1.2996717845,3,4.8947186875,4,2.4703442598,5,-0.0056575831,6,-0.19558642010000002,7,0.6828321578000001,8,4.867048423,9,5.0521854572,10,-0.0012867528,11,0.070668277,12,0.5812796291,13,4.8531574149,14,10.02653985,15,0.00046492290000000003,16,-0.8609516271,17,1.2996717845,18,4.8947186875,19,2.4703442598,20,-0.0056575831,21,0.26346121899999997,22,-0.2626921938,23,-0.1673911723,24,-0.6254057959,25,-0.3021653748,26,0.3330871482,27,0.0,28,0.012319503899999999,29,0,30,0
0,1,0.315554493,2,0.5308942934,3,4.846981260400001,4,1.5740827727000002,5,0.0020689771,6,0.1905772068,7,0.627159506,8,4.8058308676,9,3.3641524642,10,0.0012456027,11,-0.2862185962,12,0.6718663803,13,4.8628911599,14,3.68494821,15,-0.0018707098000000002,16,0.315554493,17,0.5308942934,18,4.846981260400001,19,1.5740827727000002,20,0.0020689771,21,-0.0918774778,22,0.1257194818,23,-0.2791639536,24,0.325859328,25,0.009773653,26,-0.37030876079999997,27,0.0,28,0.0107970784,29,0,30,0
0,1,0.23146517030000002,2,0.6045808770000001,3,4.839012910899999,4,2.5679986168,5,0.0015095076000000002,6,0.3636498501,7,0.6829728364000001,8,4.853643187,9,1.4470628862000001,10,0.0023613627,11,0.138961836,12,0.5134716107,13,4.859393544,14,4.440563719,15,0.0009023496000000001,16,0.23146517030000002,17,0.6045808770000001,18,4.839012910899999,19,2.5679986168,20,0.0015095076000000002,21,0.06529324269999999,22,0.08461242890000001,23,0.0550265022,24,0.1070119153,25,0.3142547866,26,-0.0303891635,27,0.0,28,0.010395457,29,0,30,0
0,1,-0.0380470977,2,0.5514258814999999,3,4.827670453600001,4,20.786446818800002,5,-0.0002405721,6,0.014085816499999999,7,0.6162502107,8,4.81266034,9,54.9459996777,10,9.14663411038968e-05,11,0.7454233518000001,12,0.9530988043999999,13,4.889453264,14,0.3340465431,15,0.0048404114,16,-0.0380470977,17,0.5514258814999999,18,4.827670453600001,19,20.786446818800002,20,-0.0002405721,21,0.039693508100000004,22,0.1419321919,23,-0.1708586547,24,-0.2188637879,25,0.2051378861,26,0.4478089408,27,0.00990099,28,0.0094707937,29,0,30,0
0,1,-0.050482035,2,0.4668575175,3,4.8428783308,4,14.4916860599,5,-0.0003192454,6,0.017254392099999998,7,0.4815593625,8,4.8067134643000005,9,39.5245768043,10,0.0001113187,11,-0.057071619299999994,12,0.5215051415999999,13,4.8160674925,14,13.3758768951,15,-0.000368204,16,-0.050482035,17,0.4668575175,18,4.8428783308,19,14.4916860599,20,-0.0003192454,21,0.0009321469999999999,22,-0.0410956261,23,0.0457285829,24,-0.062077007999999996,25,0.0301519462,26,-0.035796230400000004,27,0.03,28,0.0475127491,29,0,30,0
0,1,-0.1636397392,2,0.6256079996,3,4.7832459201,4,5.6549360032000004,5,-0.0010561086999999999,6,0.3574027915,7,0.6903683726000001,8,4.8845536899,9,1.4947968471000002,10,0.0023207973,11,0.0880546923,12,0.6037714479,13,4.8034103471,14,8.047679704,15,0.0005717837,16,-0.1636397392,17,0.6256079996,18,4.7832459201,19,5.6549360032000004,20,-0.0010561086999999999,21,-0.2129268453,22,0.1683995159,23,-0.04869193559999999,24,-0.3353651192,25,0.41006971020000005,26,0.1747425917,27,0.0,28,0.0465880859,29,0,30,0
0,1,-0.0562443199,2,0.4216607686,3,4.796585876,4,12.403667521,5,-0.0003587358,6,-0.5498694008,7,0.8651817939,8,4.8934724279,9,2.6247109325999998,10,-0.0035705805,11,0.1675186558,12,0.5982374328,13,4.8164539294,14,3.8442734138,15,0.0010877835,16,-0.0562443199,17,0.4216607686,18,4.796585876,19,12.403667521,20,-0.0003587358,21,0.08784817810000001,22,-0.2628783549,23,0.050515354500000005,24,-0.0417082757,25,-0.47683220119999997,26,0.2498912742,27,0.0,28,0.046550725700000004,29,0,30,0
0,1,-0.0129738257,2,0.4200205288,3,4.8263285206,4,54.769192564799994,5,-7.93034817218539e-05,6,-0.08637256039999999,7,0.8199143394,8,4.8551322513,9,11.3893861766,10,-0.0005720037,11,0.0035486309999999996,12,0.6173142431,13,4.852944684800001,14,220.6218089848,15,2.3500867576159804e-05,16,-0.0129738257,17,0.4200205288,18,4.8263285206,19,54.769192564799994,20,-7.93034817218539e-05,21,0.1529454469,22,0.022172588700000002,23,0.0163912021,24,0.023710091099999997,25,-0.0203517048,26,0.1007031084,27,0.0,28,0.0447480993,29,0,30,0
0,1,0.0792491385,2,0.4798421355,3,4.8048789626,4,7.939688695499999,5,0.0005244976000000001,6,0.5290435524,7,1.0008926194,8,4.8343856811000006,9,0.8914148264,10,0.003457801,11,0.10714536640000001,12,0.6321524383,13,4.8046997418,14,6.6258873323000005,15,0.0007002964999999999,16,0.0792491385,17,0.4798421355,18,4.8048789626,19,7.939688695499999,20,0.0005244976000000001,21,0.3732862918,22,-0.0879974421,23,0.055131384500000005,24,0.16630887800000002,25,0.3433518001,26,0.015424855800000001,27,0.0,28,0.04212355,29,0,30,0
0,1,-0.0949729894,2,0.5729886829999999,3,4.8264587648,4,8.812404170599999,5,-0.0006062837999999999,6,0.1381205626,7,0.5308399979,8,4.8172670217,9,4.5469517881,10,0.0008911004,11,-0.012123077900000001,12,0.6283631463,13,4.7939915788,14,66.1799006768,15,-7.82134056129036e-05,16,-0.0949729894,17,0.5729886829999999,18,4.8264587648,19,8.812404170599999,20,-0.0006062837999999999,21,0.060396075599999995,22,-0.0191639561,23,0.049671790300000004,24,0.0231166558,25,0.08280484490000001,26,0.0158236146,27,0.0,28,0.04212355,29,0,30,0
0,1,-0.1505687117,2,0.3823850966,3,4.7971987861,4,4.7536338162,5,-0.0009712319,6,0.1660914548,7,0.6336305426,8,4.8495274041,9,3.9971512182,10,0.0010785159,11,-0.0781659654,12,0.6960941256000001,13,4.7912719282,14,11.508382353399998,15,-0.0005075712,16,-0.1505687117,17,0.3823850966,18,4.7971987861,19,4.7536338162,20,-0.0009712319,21,-0.2419457447,22,-0.010601799999999998,23,-0.0519039067,24,-0.054716909400000006,25,0.12041683789999999,26,0.006554758199999999,27,0.0,28,0.0446360189,29,0,30,0
0,1,-0.3966141859,2,0.725303392,3,4.8636609897000005,4,3.0064791949000003,5,-0.0025689298,6,-0.1584151717,7,0.5901511248,8,4.758098111,9,5.6183532359,10,-0.0010286699000000002,11,-0.19906801710000002,12,0.5985871172999999,13,4.829964690400001,14,4.661217282,15,-0.0012926495,16,-0.3966141859,17,0.725303392,18,4.8636609897000005,19,3.0064791949000003,20,-0.0025689298,21,0.3351668336,22,-0.006215602099999999,23,-0.005410309499999999,24,-0.4006323154,25,-0.21146639120000002,26,-0.1676876412,27,0.00990099,28,0.045224441,29,0,30,0
0,1,0.5041731818,2,0.9509527820999999,3,4.8639473532999995,4,0.9560396916,5,0.0033235012,6,0.0502612495,7,0.6087843109000001,8,4.8268803275,9,14.7437694056,10,0.0003306661,11,-0.0051001936,12,0.5209182952,13,4.8338706751,14,142.2353574795,15,-3.3553905263158e-05,16,0.5041731818,17,0.9509527820999999,18,4.8639473532999995,19,0.9560396916,20,0.0033235012,21,-0.1634820556,22,-0.2973273077,23,-0.1019115259,24,0.41106889609999997,25,0.0689692542,26,-0.1452409433,27,0.0,28,0.046074384,29,0,30,0
3,1,0.3604814153,2,0.7423307199,3,4.8492958478,4,1.5227722376,5,0.0023472754,6,-0.2057642742,7,0.6927559023000001,8,4.8797453365,9,4.8783024658,10,-0.0013361317000000002,11,0.3513307947,12,0.6127437897,13,4.8487929529,14,1.4462070786,15,0.0022813688,16,0.3604814153,17,0.7423307199,18,4.8492958478,19,1.5227722376,20,0.0023472754,21,-0.29456113370000003,22,-0.2634326866,23,0.2270767569,24,0.4998617929,25,-0.3682899652,26,0.4276744387,27,0.0,28,0.046345245,29,0,30,0
3,1,0.3754129184,2,0.9346716628,3,4.8530259588,4,1.6024207924,5,0.0024442332,6,0.1534609068,7,0.5187732452,8,4.8254004801,9,3.9737638589,10,0.0009964994,11,-0.07411380440000001,12,0.5449840096999999,13,4.8120322104,14,10.6993472245,15,-0.0004812585,16,0.3754129184,17,0.9346716628,18,4.8530259588,19,1.6024207924,20,0.0024442332,21,0.034371803799999996,22,0.2820002009,23,-0.08419490589999999,24,0.2161930211,25,0.0311956313,26,0.0164625062,27,0.05,28,0.028206900400000002,29,387183,30,2
0,1,-0.0002188588,2,0.4709733222,3,4.7682275942,4,878.9942020699001,5,5.03316883870953e-06,6,0.0009684884,7,0.5043927886,8,4.8116827473,9,732.6038694550999,10,6.24831210967744e-06,11,0.08945087800000001,12,0.4453939256,13,4.7978407526,14,6.793852049600001,15,0.0005771023999999999,16,-0.0002188588,17,0.4709733222,18,4.7682275942,19,878.9942020699001,20,5.03316883870953e-06,21,0.12884249849999999,22,-0.10032043339999999,23,-0.020561566899999998,24,-0.012915530500000001,25,-0.08061452179999999,26,0.0522754877,27,0.15,28,0.0252461099,29,685080,30,6
1,1,0.023160977000000003,2,0.5622521032,3,4.7969634376,4,30.2864936712,5,0.000156883,6,0.023202717999999997,7,0.5085512564,8,4.8159289889,9,30.0216415964,10,0.000150667,11,0.0305786735,12,0.5815710792000001,13,4.7939872052,14,24.176731843400002,15,0.00019856279999999998,16,0.023160977000000003,17,0.5622521032,18,4.7969634376,19,30.2864936712,20,0.000156883,21,-0.0602145278,22,0.23553378120000001,23,0.1407583548,24,-0.0509290216,25,-0.1236401149,26,-0.1563402049,27,0.02,28,0.0240505856,29,0,30,0
3,1,-0.8087153542000001,2,1.5843497340000001,3,4.917679816600001,4,2.8208387068,5,-0.0052449114,6,0.12978465849999998,7,0.5746587176,8,4.833844185199999,9,5.0833464438,10,0.0008427575,11,-0.515048954,12,0.7794219966,13,4.8704860187,14,2.5998236745,15,-0.0033444737,16,-0.8087153542000001,17,1.5843497340000001,18,4.917679816600001,19,2.8208387068,20,-0.0052449114,21,-0.1209163768,22,-0.1747519182,23,0.5089522527,24,-0.6721393656,25,0.213147279,26,-0.5911255968,27,0.0,28,0.0234715036,29,141433,30,2
0,1,0.1618942442,2,0.7718007351,3,4.8229202615,4,4.515213137,5,0.0010577483,6,0.27546565359999997,7,0.6165555003000001,8,4.7915837477,9,2.0660990006,10,0.0017887379999999998,11,-0.1066674519,12,0.478588279,13,4.8464517699,14,7.1779390564,15,-0.0006926458,16,0.1618942442,17,0.7718007351,18,4.8229202615,19,4.515213137,20,0.0010577483,21,0.0160163034,22,-0.1397827854,23,-0.0552193681,24,-0.1226752142,25,0.1273873053,26,-0.1622304154,27,0.08,28,0.0272168569,29,387849,30,2
0,1,-0.007104187099999999,2,0.9604969173000001,3,4.7965483115,4,161.5074177158,5,-3.93883035596262e-05,6,-0.0903050492,7,0.6421806801,8,4.834143423,9,9.6757000728,10,-0.0005826132,11,-0.0830573486,12,1.095729635,13,4.798572942,14,13.6500396796,15,-0.0005358539,16,-0.007104187099999999,17,0.9604969173000001,18,4.7965483115,19,161.5074177158,20,-3.93883035596262e-05,21,-0.1023810025,22,0.1646122719,23,-0.2901591645,24,-0.1456210088,25,0.1134514928,26,0.0915767892,27,0.0,28,0.0268525956,29,0,30,0
0,1,0.4984451609,2,0.6943637018000001,3,4.8504034285,4,0.8361098574,5,0.0032431439000000003,6,-0.5978000097999999,7,0.671582344,8,4.8936814833,9,2.1941443997,10,-0.0038818182,11,-0.009566254100000001,12,0.6657483102,13,4.8209736412,14,86.10891958190001,15,-6.211853324675329e-05,16,0.4984451609,17,0.6943637018000001,18,4.8504034285,19,0.8361098574,20,0.0032431439000000003,21,0.0200723301,22,-0.11716908279999999,23,-0.08985204769999999,24,0.0937071056,25,-0.1408360063,26,-0.0261885125,27,0.00990099,28,0.027142136600000002,29,0,30,0
0,1,-0.0631383366,2,0.5836753031,3,4.7797801988,4,13.0590055567,5,-0.0004008989,6,-0.0324760554,7,0.5105134849,8,4.7619208467,9,22.715547874899997,10,-0.0002095229,11,-0.0100593003,12,0.5777210092,13,4.8036287728,14,76.3200102791,15,-6.48987119032253e-05,16,-0.0631383366,17,0.5836753031,18,4.7797801988,19,13.0590055567,20,-0.0004008989,21,-0.2645014557,22,-0.07657729719999999,23,-0.1077770426,24,-0.0752338733,25,0.0449561738,26,0.1192348768,27,0.14,28,0.0262361534,29,0,30,0
0,1,0.3189144713,2,0.6355233218999999,3,4.7987595851,4,1.6956159104,5,0.0021186323,6,-0.258826695,7,0.6025751424,8,4.7794043118000005,9,3.7767854451,10,-0.0017140841,11,-0.555306402,12,0.7489020745999999,13,4.7602220576,14,2.4270971263,15,-0.0036775258000000003,16,0.3189144713,17,0.6355233218999999,18,4.7987595851,19,1.6956159104,20,0.0021186323,21,-0.20929709170000002,22,0.1951697579,23,-0.18562084780000002,24,0.2913587955,25,-0.0694161342,26,-0.2344615575,27,0.00990099,28,0.0271047765,29,0,30,0
0,1,0.2680618737,2,0.9293004608,3,4.8382403995,4,2.6195004861,5,0.0017585678,6,0.7205686487,7,2.1716433466,8,4.8961453530000005,9,0.5719179797999999,10,0.004709599,11,0.0007706138999999999,12,0.8953335879000001,13,4.7928448747,14,1226.9327938756,15,5.03669241830019e-06,16,0.2680618737,17,0.9293004608,18,4.8382403995,19,2.6195004861,20,0.0017585678,21,-0.2358344875,22,-0.42455138579999996,23,0.2589977942,24,-0.1047108158,25,0.6074132421,26,-0.3181233378,27,0.0,28,0.0265256944,29,0,30,0
0,1,0.3135512941,2,0.836934886,3,4.8498060858,4,1.9943297222999998,5,0.0020425344,6,0.43072875850000003,7,0.7835843576,8,4.8478626104,9,1.1708250554000001,10,0.00279694,11,-0.23770232030000002,12,0.5358755136,13,4.8520192169,14,3.8129698949,15,-0.0015435216,16,0.3135512941,17,0.836934886,18,4.8498060858,19,1.9943297222999998,20,0.0020425344,21,0.1690632013,22,-0.1995798987,23,-0.1234330992,24,0.16460261140000002,25,0.35657297060000004,26,-0.1958952166,27,0.02,28,0.0311396709,29,0,30,0
0,1,0.0453192415,2,0.5772536903000001,3,4.7814751592,4,15.6437099353,5,0.0002988274,6,0.1306003744,7,0.5175240375,8,4.828420153500001,9,4.7894590469,10,0.0008425831,11,-0.041531525,12,0.5642314082,13,4.820335772,14,18.8376815478,15,-0.0002679453,16,0.0453192415,17,0.5772536903000001,18,4.7814751592,19,15.6437099353,20,0.0002988274,21,-0.04511837690000001,22,-0.0058577068,23,-0.0529290049,24,-0.10887874439999999,25,0.1418263776,26,0.019116202,27,0.0,28,0.0302710478,29,0,30,0
3,1,-0.2163815197,2,0.8697004327,3,4.8028105375,4,5.2633624696,5,-0.0013985878,6,0.1920996284,7,0.6700367132,8,4.8119427134,9,3.4431682391000002,10,0.0012474002000000001,11,-0.1118440099,12,0.5817554401,13,4.8366562456,14,7.5828362281,15,-0.0007262598,16,-0.2163815197,17,0.8697004327,18,4.8028105375,19,5.2633624696,20,-0.0013985878,21,-0.24317951510000002,22,-0.0275166661,23,0.0716186223,24,-0.3383343378,25,0.2060960534,26,-0.10067760880000001,27,0.0,28,0.030541908700000002,29,0,30,0
3,1,-0.015486381899999999,2,0.6276006342,3,4.7964518875,4,55.475211261800006,5,-9.407390838960992e-05,6,-0.1201268316,7,0.4631998932,8,4.8659999191,9,6.3468075463,10,-0.0007800444000000001,11,0.5350132382,12,0.8241280895,13,4.9071767773,14,0.7898833447,15,0.0034741119,16,-0.015486381899999999,17,0.6276006342,18,4.7964518875,19,55.475211261800006,20,-9.407390838960992e-05,21,0.0087232213,22,-0.28665341920000004,23,0.1078668768,24,0.054435911600000005,25,-0.1842977751,26,0.5154853285000001,27,0.09,28,0.0209683746,29,557983,30,4
0,1,0.0216657341,2,0.6151445058,3,4.8387432259,4,33.820699316500004,5,0.0001462241,6,-0.0865277918,7,0.500654181,8,4.8060716823,9,8.8853613012,10,-0.0005582438,11,-0.141050309,12,0.6877014534,13,4.8166560327,14,6.7092079136,15,-0.0009100019999999999,16,0.0216657341,17,0.6151445058,18,4.8387432259,19,33.820699316500004,20,0.0001462241,21,0.0556750726,22,0.065915424,23,0.0950659222,24,0.0232461265,25,0.0718151024,26,0.0104933131,27,0.07,28,0.019333868799999997,29,280393,30,4
0,1,-0.057941882,2,0.5703577129,3,4.8179377201,4,14.0182557285,5,-0.00036737339999999997,6,-0.0497431462,7,0.6130636158,8,4.7755060825,9,16.5237350079,10,-0.0003209235,11,-0.09293596900000001,12,0.579394839,13,4.8071352603,14,8.9519795678,15,-0.0005995869,16,-0.057941882,17,0.5703577129,18,4.8179377201,19,14.0182557285,20,-0.00036737339999999997,21,-0.0049102319,22,0.0106503102,23,-0.0636734881,24,-0.0546348354,25,0.10753751789999999,26,-0.0699847195,27,0.00990099,28,0.0210897951,29,0,30,0
0,1,-0.011436403400000001,2,0.5302237352,3,4.8131424287,4,70.493142496,5,-6.73380863225808e-05,6,-0.0411654341,7,0.4793316712,8,4.8206131908,9,17.5109639983,10,-0.0002655834,11,-0.0319051344,12,0.5542505021,13,4.7959553221,14,24.0787985529,15,-0.0002058396,16,-0.011436403400000001,17,0.5302237352,18,4.8131424287,19,70.493142496,20,-6.73380863225808e-05,21,-0.2116511518,22,0.0412530123,23,0.078997498,24,0.006226730600000001,25,-0.0014261919,26,-0.0004741253,27,0.0,28,0.0228270413,29,0,30,0
3,1,0.10513212849999999,2,0.729155208,3,4.8256428662,4,7.192210628400001,5,0.0006891632000000001,6,0.5031197527,7,0.8511108398,8,4.8675226355,9,0.91199539,10,0.0032670114,11,0.0515738208,12,0.44659142399999996,13,4.8092032655,14,12.2896018179,15,0.0003348949,16,0.10513212849999999,17,0.729155208,18,4.8256428662,19,7.192210628400001,20,0.0006891632000000001,21,0.327166207,22,-0.0502033572,23,0.0376063425,24,0.2983882934,25,0.4947785722,26,0.0078482947,27,0.0,28,0.0233874433,29,0,30,0
3,1,-0.0235570374,2,0.6700793529,3,4.8142706503,4,37.1065808224,5,-0.0001464808,6,0.1884316296,7,0.594387605,8,4.8037098914,9,3.3211646973000004,10,0.001223582,11,-0.3311509224,12,0.8962671541,13,4.8660485777,14,3.8070846825999998,15,-0.0021503307,16,-0.0235570374,17,0.6700793529,18,4.8142706503,19,37.1065808224,20,-0.0001464808,21,-0.08909535880000001,22,-0.1361831065,23,0.130596279,24,0.051110899,25,0.1892980329,26,-0.3293822715,27,0.0,28,0.0160741972,29,334490,30,4
0,1,-0.4876710639,2,0.9515646417,3,4.8047280830000005,4,2.9823070763,5,-0.0031808632,6,0.2124961822,7,0.7228402837000001,8,4.8205816331,9,3.1514568907,10,0.0013888639,11,0.0671825845,12,0.7909528609,13,4.8862908333999995,14,12.3487596522,15,0.00043910190000000005,16,-0.4876710639,17,0.9515646417,18,4.8047280830000005,19,2.9823070763,20,-0.0031808632,21,-0.3113762375,22,0.041506074,23,-0.0043920608,24,-0.2920258995,25,0.3706303511,26,0.10248047140000001,27,0.0,28,0.0091812527,29,284765,30,4
0,1,-0.281486713,2,0.8553356239,3,4.886830090899999,4,4.2233746062,5,-0.0018095981,6,0.0642338359,7,0.713599069,8,4.7947594722,9,12.306617901700001,10,0.0004144118,11,-0.10092636099999999,12,0.6278674649,13,4.8461592429,14,8.6439127238,15,-0.0006511378,16,-0.281486713,17,0.8553356239,18,4.886830090899999,19,4.2233746062,20,-0.0018095981,21,-0.057259112300000005,22,-0.0088041071,23,0.0546130062,24,-0.3035776682,25,0.1319457003,26,-0.1497076655,27,0.0,28,0.010031195699999999,29,0,30,0
3,1,1.5051474829,2,3.8606736172000002,3,4.9004965076,4,0.6615813889,5,0.00997448,6,0.5819800815999999,7,2.7280881547000004,8,4.9069511175,9,1.1868522983,10,0.0038541727,11,-0.10401719779999999,12,0.5307500607,13,4.7946281416000005,14,7.7329469263,15,-0.0006888555999999999,16,1.5051474829,17,3.8606736172000002,18,4.9004965076,19,0.6615813889,20,0.00997448,21,0.64499427,22,-0.24580359489999998,23,-0.22776900079999998,24,0.7518810458,25,0.560137958,26,-0.2027550418,27,0.0,28,0.0105915977,29,0,30,0
