0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0.0,0.1174208449,0.6091410027,4.8025838551,5.8106932055,0.0007639989999999999,-0.0089501418,0.520204019,4.7934317582,81.3067972781,-5.7742850322580296e-05,-0.1530379782,0.5915727404,4.8366411943,5.7956737563,-0.0009873418,0.1174208449,0.6091410027,4.8025838551,5.8106932055,0.0007639989999999999,-0.0148002733,-0.033850973,-0.0948425289,-0.0616850662,0.0577747876,-0.1524263813,0.0,0.0123381839,0.0,0.0
0.0,-0.8609516271,1.2996717845,4.8947186875,2.4703442598,-0.0056575831,-0.1955864201,0.6828321578000001,4.867048423,5.0521854572,-0.0012867528,0.070668277,0.5812796291,4.8531574149,10.02653985,0.0004649229,-0.8609516271,1.2996717845,4.8947186875,2.4703442598,-0.0056575831,0.263461219,-0.2626921938,-0.1673911723,-0.6254057959,-0.3021653748,0.3330871482,0.0,0.0123195039,0.0,0.0
0.0,0.315554493,0.5308942934,4.846981260400001,1.5740827727000002,0.0020689771,0.1905772068,0.627159506,4.8058308676,3.3641524642,0.0012456027,-0.2862185962,0.6718663803,4.8628911599,3.68494821,-0.0018707098,0.315554493,0.5308942934,4.846981260400001,1.5740827727000002,0.0020689771,-0.0918774778,0.1257194818,-0.2791639536,0.325859328,0.009773653,-0.3703087608,0.0,0.0107970784,0.0,0.0
0.0,0.2314651703,0.6045808770000001,4.839012910899999,2.5679986168,0.0015095076000000002,0.3636498501,0.6829728364000001,4.853643187,1.4470628862,0.0023613627,0.138961836,0.5134716107,4.859393544,4.440563719,0.0009023496,0.2314651703,0.6045808770000001,4.839012910899999,2.5679986168,0.0015095076000000002,0.06529324269999999,0.08461242890000001,0.0550265022,0.1070119153,0.3142547866,-0.0303891635,0.0,0.010395457,0.0,0.0
0.0,-0.0380470977,0.5514258814999999,4.827670453600001,20.786446818800002,-0.0002405721,0.0140858165,0.6162502107,4.81266034,54.9459996777,9.14663411038968e-05,0.7454233518000001,0.9530988044,4.889453264,0.3340465431,0.0048404114,-0.0380470977,0.5514258814999999,4.827670453600001,20.786446818800002,-0.0002405721,0.0396935081,0.1419321919,-0.1708586547,-0.2188637879,0.2051378861,0.4478089408,0.00990099,0.0094707937,0.0,0.0
0.0,-0.050482035,0.4668575175,4.8428783308,14.4916860599,-0.0003192454,0.017254392099999998,0.4815593625,4.8067134643000005,39.5245768043,0.0001113187,-0.0570716193,0.5215051415999999,4.8160674925,13.3758768951,-0.000368204,-0.050482035,0.4668575175,4.8428783308,14.4916860599,-0.0003192454,0.000932147,-0.0410956261,0.0457285829,-0.062077008,0.0301519462,-0.035796230400000004,0.03,0.0475127491,0.0,0.0
0.0,-0.1636397392,0.6256079996,4.7832459201,5.6549360032,-0.0010561087,0.3574027915,0.6903683726000001,4.8845536899,1.4947968471000002,0.0023207973,0.0880546923,0.6037714479,4.8034103471,8.047679704,0.0005717837,-0.1636397392,0.6256079996,4.7832459201,5.6549360032,-0.0010561087,-0.2129268453,0.1683995159,-0.048691935599999986,-0.3353651192,0.4100697102000001,0.1747425917,0.0,0.0465880859,0.0,0.0
0.0,-0.0562443199,0.4216607686,4.796585876,12.403667521,-0.0003587358,-0.5498694008,0.8651817939,4.8934724279,2.6247109326,-0.0035705805,0.1675186558,0.5982374328,4.8164539294,3.8442734138,0.0010877835,-0.0562443199,0.4216607686,4.796585876,12.403667521,-0.0003587358,0.08784817810000001,-0.2628783549,0.050515354500000005,-0.0417082757,-0.4768322012,0.2498912742,0.0,0.0465507257,0.0,0.0
0.0,-0.0129738257,0.4200205288,4.8263285206,54.769192564799994,-7.93034817218539e-05,-0.08637256039999999,0.8199143394,4.8551322513,11.3893861766,-0.0005720037,0.003548631,0.6173142431,4.852944684800001,220.6218089848,2.3500867576159804e-05,-0.0129738257,0.4200205288,4.8263285206,54.769192564799994,-7.93034817218539e-05,0.1529454469,0.0221725887,0.0163912021,0.0237100911,-0.0203517048,0.1007031084,0.0,0.0447480993,0.0,0.0
0.0,0.0792491385,0.4798421355,4.8048789626,7.939688695499999,0.0005244976000000001,0.5290435524,1.0008926194,4.8343856811000006,0.8914148264,0.003457801,0.1071453664,0.6321524383,4.8046997418,6.6258873323000005,0.0007002964999999999,0.0792491385,0.4798421355,4.8048789626,7.939688695499999,0.0005244976000000001,0.3732862918,-0.0879974421,0.055131384500000005,0.16630887800000002,0.3433518001,0.0154248558,0.0,0.04212355,0.0,0.0
0.0,-0.0949729894,0.5729886829999999,4.8264587648,8.812404170599999,-0.0006062837999999999,0.1381205626,0.5308399979,4.8172670217,4.5469517881,0.0008911004,-0.0121230779,0.6283631463,4.7939915788,66.1799006768,-7.82134056129036e-05,-0.0949729894,0.5729886829999999,4.8264587648,8.812404170599999,-0.0006062837999999999,0.0603960756,-0.0191639561,0.0496717903,0.0231166558,0.08280484490000001,0.0158236146,0.0,0.04212355,0.0,0.0
0.0,-0.1505687117,0.3823850966,4.7971987861,4.7536338162,-0.0009712319,0.1660914548,0.6336305426,4.8495274041,3.9971512182,0.0010785159,-0.0781659654,0.6960941256000001,4.7912719282,11.508382353399998,-0.0005075712,-0.1505687117,0.3823850966,4.7971987861,4.7536338162,-0.0009712319,-0.2419457447,-0.010601799999999998,-0.0519039067,-0.054716909400000006,0.1204168379,0.006554758199999999,0.0,0.0446360189,0.0,0.0
0.0,-0.3966141859,0.725303392,4.8636609897000005,3.0064791949000003,-0.0025689298,-0.1584151717,0.5901511248,4.758098111,5.6183532359,-0.0010286699000000002,-0.1990680171,0.5985871172999999,4.829964690400001,4.661217282,-0.0012926495,-0.3966141859,0.725303392,4.8636609897000005,3.0064791949000003,-0.0025689298,0.3351668336,-0.006215602099999999,-0.005410309499999999,-0.4006323154,-0.2114663912,-0.1676876412,0.00990099,0.045224441,0.0,0.0
0.0,0.5041731818,0.9509527821,4.8639473533,0.9560396916,0.0033235012,0.0502612495,0.6087843109000001,4.8268803275,14.7437694056,0.0003306661,-0.0051001936,0.5209182952,4.8338706751,142.2353574795,-3.3553905263158e-05,0.5041731818,0.9509527821,4.8639473533,0.9560396916,0.0033235012,-0.1634820556,-0.2973273077,-0.1019115259,0.4110688961,0.0689692542,-0.1452409433,0.0,0.046074384,0.0,0.0
0.0,-0.0002188588,0.4709733222,4.7682275942,878.9942020699001,5.03316883870953e-06,0.0009684884,0.5043927886,4.8116827473,732.6038694550999,6.24831210967744e-06,0.08945087800000001,0.4453939256,4.7978407526,6.793852049600001,0.0005771023999999999,-0.0002188588,0.4709733222,4.7682275942,878.9942020699001,5.03316883870953e-06,0.1288424985,-0.1003204334,-0.0205615669,-0.0129155305,-0.08061452179999999,0.0522754877,0.15,0.0252461099,685080.0,6.0
0.0,0.1618942442,0.7718007351,4.8229202615,4.515213137,0.0010577483,0.2754656536,0.6165555003000001,4.7915837477,2.0660990006,0.0017887379999999996,-0.1066674519,0.478588279,4.8464517699,7.1779390564,-0.0006926458,0.1618942442,0.7718007351,4.8229202615,4.515213137,0.0010577483,0.0160163034,-0.1397827854,-0.0552193681,-0.1226752142,0.1273873053,-0.1622304154,0.08,0.0272168569,387849.0,2.0
0.0,-0.007104187099999998,0.9604969173,4.7965483115,161.5074177158,-3.93883035596262e-05,-0.0903050492,0.6421806801,4.834143423,9.6757000728,-0.0005826132,-0.0830573486,1.095729635,4.798572942,13.6500396796,-0.0005358539,-0.007104187099999998,0.9604969173,4.7965483115,161.5074177158,-3.93883035596262e-05,-0.1023810025,0.1646122719,-0.2901591645,-0.1456210088,0.1134514928,0.0915767892,0.0,0.0268525956,0.0,0.0
0.0,0.4984451609,0.6943637018000001,4.8504034285,0.8361098574,0.0032431439000000003,-0.5978000097999999,0.671582344,4.8936814833,2.1941443997,-0.0038818182,-0.0095662541,0.6657483102,4.8209736412,86.10891958190003,-6.211853324675329e-05,0.4984451609,0.6943637018000001,4.8504034285,0.8361098574,0.0032431439000000003,0.0200723301,-0.1171690828,-0.08985204769999999,0.0937071056,-0.1408360063,-0.0261885125,0.00990099,0.0271421366,0.0,0.0
0.0,-0.0631383366,0.5836753031,4.7797801988,13.0590055567,-0.0004008989,-0.0324760554,0.5105134849,4.7619208467,22.715547874899997,-0.0002095229,-0.0100593003,0.5777210092,4.8036287728,76.3200102791,-6.48987119032253e-05,-0.0631383366,0.5836753031,4.7797801988,13.0590055567,-0.0004008989,-0.2645014557,-0.07657729719999999,-0.1077770426,-0.0752338733,0.0449561738,0.1192348768,0.14,0.0262361534,0.0,0.0
0.0,0.3189144713,0.6355233218999999,4.7987595851,1.6956159104,0.0021186323,-0.258826695,0.6025751424,4.7794043118000005,3.7767854451,-0.0017140841,-0.555306402,0.7489020745999999,4.7602220576,2.4270971263,-0.0036775258,0.3189144713,0.6355233218999999,4.7987595851,1.6956159104,0.0021186323,-0.2092970917,0.1951697579,-0.1856208478,0.2913587955,-0.0694161342,-0.2344615575,0.00990099,0.0271047765,0.0,0.0
0.0,0.2680618737,0.9293004608,4.8382403995,2.6195004861,0.0017585678,0.7205686487,2.1716433466,4.8961453530000005,0.5719179797999999,0.004709599,0.0007706138999999999,0.8953335879000001,4.7928448747,1226.9327938756,5.03669241830019e-06,0.2680618737,0.9293004608,4.8382403995,2.6195004861,0.0017585678,-0.2358344875,-0.4245513858,0.2589977942,-0.1047108158,0.6074132421,-0.3181233378,0.0,0.0265256944,0.0,0.0
0.0,0.3135512941,0.836934886,4.8498060858,1.9943297223,0.0020425344,0.4307287585,0.7835843576,4.8478626104,1.1708250554,0.00279694,-0.2377023203,0.5358755136,4.8520192169,3.8129698949,-0.0015435216,0.3135512941,0.836934886,4.8498060858,1.9943297223,0.0020425344,0.1690632013,-0.1995798987,-0.1234330992,0.16460261140000002,0.35657297060000004,-0.1958952166,0.02,0.0311396709,0.0,0.0
0.0,0.0453192415,0.5772536903000001,4.7814751592,15.6437099353,0.0002988274,0.1306003744,0.5175240375,4.828420153500001,4.7894590469,0.0008425831,-0.041531525,0.5642314082,4.820335772,18.8376815478,-0.0002679453,0.0453192415,0.5772536903000001,4.7814751592,15.6437099353,0.0002988274,-0.045118376900000014,-0.0058577068,-0.0529290049,-0.1088787444,0.1418263776,0.019116202,0.0,0.0302710478,0.0,0.0
0.0,0.0216657341,0.6151445058,4.8387432259,33.820699316500004,0.0001462241,-0.0865277918,0.500654181,4.8060716823,8.8853613012,-0.0005582438,-0.141050309,0.6877014534,4.8166560327,6.7092079136,-0.000910002,0.0216657341,0.6151445058,4.8387432259,33.820699316500004,0.0001462241,0.0556750726,0.065915424,0.0950659222,0.0232461265,0.0718151024,0.0104933131,0.07,0.0193338688,280393.0,4.0
0.0,-0.057941882,0.5703577129,4.8179377201,14.0182557285,-0.0003673734,-0.0497431462,0.6130636158,4.7755060825,16.5237350079,-0.0003209235,-0.092935969,0.579394839,4.8071352603,8.9519795678,-0.0005995869,-0.057941882,0.5703577129,4.8179377201,14.0182557285,-0.0003673734,-0.0049102319,0.0106503102,-0.0636734881,-0.0546348354,0.1075375179,-0.0699847195,0.00990099,0.0210897951,0.0,0.0
0.0,-0.0114364034,0.5302237352,4.8131424287,70.493142496,-6.73380863225808e-05,-0.0411654341,0.4793316712,4.8206131908,17.5109639983,-0.0002655834,-0.0319051344,0.5542505021,4.7959553221,24.0787985529,-0.0002058396,-0.0114364034,0.5302237352,4.8131424287,70.493142496,-6.73380863225808e-05,-0.2116511518,0.0412530123,0.078997498,0.006226730600000001,-0.0014261919,-0.0004741253,0.0,0.0228270413,0.0,0.0
0.0,-0.4876710639,0.9515646417,4.8047280830000005,2.9823070763,-0.0031808632,0.2124961822,0.7228402837000001,4.8205816331,3.1514568907,0.0013888639,0.0671825845,0.7909528609,4.8862908334,12.3487596522,0.0004391019000000001,-0.4876710639,0.9515646417,4.8047280830000005,2.9823070763,-0.0031808632,-0.3113762375,0.041506074,-0.0043920608,-0.2920258995,0.3706303511,0.1024804714,0.0,0.0091812527,284765.0,4.0
0.0,-0.281486713,0.8553356239,4.886830090899999,4.2233746062,-0.0018095981,0.0642338359,0.713599069,4.7947594722,12.306617901700001,0.0004144118,-0.100926361,0.6278674649,4.8461592429,8.6439127238,-0.0006511378,-0.281486713,0.8553356239,4.886830090899999,4.2233746062,-0.0018095981,-0.05725911230000001,-0.0088041071,0.0546130062,-0.3035776682,0.1319457003,-0.1497076655,0.0,0.0100311957,0.0,0.0
0.0,-0.2590839364,0.6872024419,4.8289710123,4.0422889139,-0.0016758762,-0.22832031100000005,0.7282046123999999,4.7865922518,4.5919243526,-0.0014825994,-0.4852599699,0.6496413741,4.8465271574,2.4698773294,-0.0031510388,-0.2590839364,0.6872024419,4.8289710123,4.0422889139,-0.0016758762,0.2314960467,0.051011461,0.17778786870000002,-0.3081238683,-0.2513675405,-0.3753382872,0.0,0.0174658622,98425.0,2.0
0.0,-0.16031487,0.4896456474,4.8700156295,5.0928125917,-0.0010345186,0.0078940464,0.5381095889,4.8132875092,92.1921423719,5.126e-05,0.07755949150000001,0.6382665453,4.8136917879,9.5020594449,0.0005036331,-0.16031487,0.4896456474,4.8700156295,5.0928125917,-0.0010345186,-0.0652947294,0.1186653335,0.0023013094,-0.1375758998,-0.0757266924,0.0641487707,0.0,0.0175032223,2513.0,3.0
0.0,0.0090727093,0.5664521586,4.7492498289,73.974556831,6.49787698018705e-05,0.0066055394,0.5587228999,4.8022128078,112.4117710189,4.26163831612897e-05,0.0160723226,0.6841121840000001,4.8368302862,50.6347566769,0.0001036924,0.0090727093,0.5664521586,4.7492498289,73.974556831,6.49787698018705e-05,0.0351115214,-0.0337500041,-0.0533071281,-0.1102279969,0.093099408,0.004564158400000001,0.0,0.0160555172,0.0,0.0
0.0,0.1721396845,4.3752420275,4.781421391,9.989624252,0.0011242772,0.1083678248,12.9510729246,4.5812624293,29.610076474,0.0007036872,0.2564001199,8.3717938761,4.6718506178,8.3915353003,0.0016649357999999998,0.1721396845,4.3752420275,4.781421391,9.989624252,0.0011242772,0.7184235211,0.7718269068000001,0.6981000875,-0.0508294732,-0.0025750129,-0.0302562552,0.0,0.0242467263,0.0,0.0
0.0,-2.21928843,2433.0875619579,4.7360254895,71.5630092104,-0.0143115447,6.167436424,5134.2782990555,4.7089810194,60.0372155891,0.0397899124,3.25413414,5254.5742111235995,4.7359841261,50.212968152799995,0.0209944138,-2.21928843,2433.0875619579,4.7360254895,71.5630092104,-0.0143115447,-0.2818252981,-0.0829473892,0.1891486039,-0.0958321858,0.2148742652,-0.1123498609,0.0,0.0262361534,0.0,0.0
0.0,0.0810121001,0.6868507161,4.8290552669,9.2770384475,0.0005291039,0.1014935177,0.4566085801,4.8642961997,5.9825529217,0.0006547969,0.1020594331,0.5010404245000001,4.810980768,6.2281627028,0.0006584480000000001,0.0810121001,0.6868507161,4.8290552669,9.2770384475,0.0005291039,-0.0887766468,0.0043465113,-0.0101440221,0.1069754611,0.0393244484,-0.0652123288,0.0,0.0265256944,0.0,0.0
0.0,-0.1721361809,0.69749168,4.821547354100001,5.7160129036,-0.0011185437,-0.3913106322,0.4708686111,4.8364164263,2.4423809655,-0.0025575858,0.07381252,0.5969117911999999,4.8603200445,9.6947565109,0.0004824348,-0.1721361809,0.69749168,4.821547354100001,5.7160129036,-0.0011185437,-0.0542847859,-0.0474855379,0.16817348710000002,0.091898405,-0.325064022,0.0328056293,0.0,0.0273756375,0.0,0.0
0.0,0.34393454560000003,2.9296421507,4.8559972448,3.2509789811000003,0.0022398282,0.5972283871999999,1.5104956219,4.8266815426,0.8294900276999999,0.0038781064,-0.3086371368,0.9655581528,4.8511137985,4.1677278409,-0.0020041373,0.34393454560000003,2.9296421507,4.8559972448,3.2509789811000003,0.0022398282,-0.1059599861,-0.2336496738,0.0423175854,0.2759580352,0.1559743219,-0.1192999646,0.09,0.0458782433,500294.0,6.0
0.0,-16.958927973599998,1212.679661056,4.8488979667,36.905278501,-0.1094059934,-1.6362330422,551.7044707924,4.7998840106,37.8441443741,-0.0105563422,-12.3512727125,1106.0816432,4.7787348516,35.9664592639,-0.0796856304,-16.958927973599998,1212.679661056,4.8488979667,36.905278501,-0.1094059934,-0.171304885,0.5152556564,-0.1988128497,0.0199975337,0.0793060609,0.0033970624,0.0,0.046345245,387468.0,32.0
0.0,0.2119551432,0.8971815138,4.7989844325,3.5012591466000003,0.0013738976999999998,-0.2911409852,0.7831253423000001,4.8308593643,3.925884812,-0.0018783289,0.1384063166,0.4584343441,4.8496284612,4.2154477477,0.0008929439999999998,0.2119551432,0.8971815138,4.7989844325,3.5012591466000003,0.0013738976999999998,-0.1663465636,0.0778653887,-0.029579169300000006,-0.0278305055,-0.045087714,0.0170331359,0.0,0.0457661629,0.0,0.0
0.0,-0.5658282733,1.3268093171,4.8514149142,3.1936992949,-0.0036677226,0.0786833876,1.2626048,4.7847542675,13.157291136400001,0.0005109311,-0.6599406690999999,1.1904756423,4.8315984285,2.747661287,-0.004285329,-0.5658282733,1.3268093171,4.8514149142,3.1936992949,-0.0036677226,-0.444240214,-0.2249092304,0.469455401,-0.3404715173,0.0662238592,-0.24437655,0.0,0.0252461099,447853.0,4.0
0.0,-0.230440542,5.277795403,4.7903491456,12.31051968,-0.0014996179,0.522679356,1.6833403572,4.8448653093,1.1854717411,0.0034162049,-0.4867972584,2.5737285137,4.8255323273,4.9013491442,-0.0031816814,-0.230440542,5.277795403,4.7903491456,12.31051968,-0.0014996179,-0.1979366522,-0.1941456526,0.7319449493000001,0.1985139008,-0.042062233,0.1963338473,0.00990099,0.0166532793,0.0,0.0
0.0,-4.131700713,3383.5154629273998,4.7353178923,72.2510366596,-0.0266496885,8.357075861,6402.0019516579005,4.7187620805,70.4407665797,0.0539166185,-2.418682522,4914.8259245779,4.6381679554,99.0913267065,-0.0156044034,-4.131700713,3383.5154629273998,4.7353178923,72.2510366596,-0.0266496885,-0.3666090153,0.3840800666,-0.1309000163,-0.2832641953,0.1888972616,0.1818579725,0.18,0.0231726225,303750.0,7.0
0.0,-0.547038885,5.9981600356,4.8950200403,6.935459482000001,-0.003522838,1.6803074169,5.5690461667,4.891673488,0.9570094173,0.010840693,-0.1601404768,8.530446456,4.9070742304,21.1592151628,-0.0010331644,-0.547038885,5.9981600356,4.8950200403,6.935459482000001,-0.003522838,-0.1031222231,0.0782141865,-0.16773329539999998,-0.0237312546,0.08991817839999999,0.2760668557,0.0,0.0259746325,0.0,0.0
0.0,0.8271264631999999,3675.4094044437,4.7946999061,12.5825459623,0.0053427449,3.75230537,6291.646762406701,4.712725553,58.181343232799996,0.0242084217,-6.268974295,4633.9172598211,4.7871790503,78.9337366922,-0.0404449955,0.8271264631999999,3675.4094044437,4.7946999061,12.5825459623,0.0053427449,-0.1783543936,0.1327123739,-0.0828263008,-0.1661306414,0.1612520535,0.0432691464,0.0,0.0253955504,0.0,0.0
0.0,-0.1429881497,0.8284989703,4.7976569371,7.321293705,-0.0009280337,0.0720136165,0.5519654437,4.8829808345,9.574062554500001,0.0004706772,0.4169836404,0.5391643731,4.861050788,1.0277316669,0.0027253833,-0.1429881497,0.8284989703,4.7976569371,7.321293705,-0.0009280337,0.1396724394,-0.1146281867,0.0453718845,0.0106594628,0.1242511512,0.1275178569,0.00990099,0.038490277,130669.0,22.0
0.0,0.1020978878,0.6211833349,4.7974972424,6.8569903212,0.0006694603,-0.2649489743,0.7570646034999999,4.8622491434,4.1553532722,-0.0017204479,0.3353768077,0.6897138054,4.8550103063,1.6466709729,0.0021777715,0.1020978878,0.6211833349,4.7974972424,6.8569903212,0.0006694603,-0.0510426388,-0.2874491396,0.0355869544,0.1553135092,-0.2926736619,0.224702242,0.0,0.0402275232,0.0,0.0
0.0,0.1097287871,1.0731647895999998,4.8539248019,8.3200748577,0.000723711,-0.2355539663,0.5241113817999999,4.8408629125,3.7986852085,-0.0015395684,-0.1516351115,0.5896392785,4.8181238258,5.832619791,-0.0009910792,0.1097287871,1.0731647895999998,4.8539248019,8.3200748577,0.000723711,0.3140172017,-0.080740872,0.1450790957,0.1187214199,-0.1668437819,-0.0012662429,0.0,0.0358563876,313220.0,4.0
0.0,-0.25671641370000003,0.7041496666,4.8108536477,4.1218866375,-0.0016605027,-0.1313036269,0.5333550054,4.8473628614,6.292978128200001,-0.000852621,0.0568314218,0.6542649334,4.766414677799999,13.424081618699999,0.0003690352,-0.25671641370000003,0.7041496666,4.8108536477,4.1218866375,-0.0016605027,0.014697751100000003,-0.1382502382,-0.0318883431,-0.1649081094,-0.0933812231,-0.1061799034,0.0,0.0349877646,0.0,0.0
0.0,0.0698326221,0.6606014646,4.817428137,10.662212678,0.0004569782,-0.0411336919,0.444741573,4.808962905,16.879827383,-0.0002653787,0.1480446219,0.6904364544,4.7956403661,4.7822309421,0.0009551266,0.0698326221,0.6606014646,4.817428137,10.662212678,0.0004569782,-0.071901042,0.0615256411,-0.07664701089999999,0.0566363617,0.0637538621,-0.0287071747,0.0,0.0346795435,0.0,0.0
0.0,0.0147478264,0.5118888739999999,4.8542673638,44.7200440667,0.0001015924,-0.0485196006,0.5453767541,4.7882157967,15.959294639500001,-0.0003130297,-0.0220279066,0.6461085068,4.7801234506,37.2943728001,-0.00014211549999999998,0.0147478264,0.5118888739999999,4.8542673638,44.7200440667,0.0001015924,-0.0521835166,0.077774499,-0.0531118591,0.0007606063,-0.052948647300000005,-0.0139069329,0.06,0.0323538752,0.0,0.0
0.0,-0.5573068585000001,43.7077805704,4.8480689374,18.4956548697,-0.0036123887,0.5495329213,57.0729828229,4.888745549599999,6.192871858099999,0.0035683956,-0.18167200170000006,93.19495099129999,4.830348664,62.79219080359999,-0.0011796883,-0.5573068585000001,43.7077805704,4.8480689374,18.4956548697,-0.0036123887,-0.0925177367,0.2258419997,0.2575668863,-0.0552031459,-0.2487093495,-0.0640826498,0.0,0.0358096875,371891.0,23.0
0.0,-0.347685854,2.4765272833000003,4.8420078168,6.113918249099998,-0.0022512133,0.7027615621,2.1751832135,4.8928854816000005,0.624259792,0.0045633868,-0.2982348616,1.0770239941,4.7837981777,4.5188088699,-0.00193659,-0.347685854,2.4765272833000003,4.8420078168,6.113918249099998,-0.0022512133,-0.1388800936,-0.3624145554,0.29771628780000003,-0.2226502415,0.27581782120000004,-0.17616851170000006,0.0,0.0374722134,0.0,0.0
0.0,0.0669281935,0.5630222434000001,4.7743140854,10.2962739109,0.00043824,-0.0671092918,0.5161085011,4.8183182949,11.4237575127,-0.0004329632,-0.0059756927,0.6454617914999999,4.8047069451,135.2491598828,-3.855285612903211e-05,0.0669281935,0.5630222434000001,4.7743140854,10.2962739109,0.00043824,0.0378285207,0.0323353096,0.0029840013,0.13812026289999998,-0.0250865184,0.0019292219,0.04,0.0365849102,0.0,0.0
0.0,-0.1953740118,1.3704860552,4.9167116418,7.1941064364999985,-0.0012621753999999998,0.1165630143,0.7442958443000001,4.7554737262,6.5390302516,0.0007569027000000001,-0.2136277525,0.7530664148999999,4.8213659256,4.9309421603,-0.0013871932000000002,-0.1953740118,1.3704860552,4.9167116418,7.1941064364999985,-0.0012621753999999998,-0.16792557870000002,0.0981117731,-0.3054558863,-0.2016728328,0.1107325167,0.0397878865,0.0,0.0374068332,0.0,0.0
