0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0.0,0.7037678870622381,0.006721105723107672,0.8158360787738334,0.0014364101545737897,0.7039482499901811,0.42357796792008123,0.005590402126654019,0.9077223119184225,0.002835531547145315,0.4230292457373797,0.506062378421737,0.022544760801863312,0.781084306172928,0.00041846020862079236,0.5060623783612334,0.7037678870622381,0.006721105723107672,0.8158360787738334,0.0014364101545737897,0.7039482499901811,0.599557808507842,0.5663654560702046,0.5561138317079587,0.8095159741796536,0.4411834786937524,0.5703419225654266,0.01,0.16765510936222464,0.0010378176178094064,0.125
0.0,0.6777232578257866,7.408894394285499e-05,0.6290315725907183,0.010276248621410609,0.6777232579335486,0.5069956405780107,4.9892073563295174e-05,0.6426787711907311,0.008502497771870949,0.5069956405729069,0.4978495598957946,4.312108868201921e-05,0.5742157314042223,0.0005594033926548497,0.4978454548819804,0.6777232578257866,7.408894394285499e-05,0.6290315725907183,0.010276248621410609,0.6777232579335486,0.6695867996756426,0.45531260761487524,0.5684350252922116,0.6072982236830533,0.5136334049297733,0.5115327200185176,0.01,0.1389142331924491,0.0,0.0
0.0,0.6845837443540151,5.4034781316051135e-05,0.6915746056319445,0.0015527333383174788,0.684696054120919,0.5045282198529494,6.570603844902044e-05,0.6350068729603532,0.002985094213907518,0.5044817762402716,0.501464836688685,4.120023358425127e-05,0.6580659223154357,6.918010043360258e-05,0.5014926244016209,0.6845837443540151,5.4034781316051135e-05,0.6915746056319445,0.0015527333383174788,0.684696054120919,0.3261492811119071,0.5015819402209512,0.5921724512728501,0.6727594884785162,0.259021816383613,0.4898316891850461,0.0,0.13184306524591702,0.0,0.0
0.0,0.6746324032784881,3.087283998821822e-05,0.6304668358503124,0.011625704919505563,0.6746146303451999,0.5197794983045229,5.015631161653617e-05,0.7574871547110053,0.00047205341189747154,0.5199324177067205,0.5029588899125351,5.657344556683337e-05,0.751491598042876,5.0918041382036736e-05,0.502996442884914,0.6746324032784881,3.087283998821822e-05,0.6304668358503124,0.011625704919505563,0.6746146303451999,0.6703523930251041,0.5237820970892506,0.44509826265022484,0.5551168741423881,0.7124006563872067,0.6188623316294303,0.0,0.026763990235948755,0.4480144610191141,0.0625
0.0,0.6722460877330201,8.044439601060063e-05,0.6548797933828754,0.005552846394210879,0.672197121051674,0.5002635692653367,4.5023819797587154e-05,0.6220001339442774,0.0013504131510134196,0.5001613784604185,0.4967275520002491,4.355482197435134e-05,0.5950447568846741,0.0007678898746522034,0.4967243772996079,0.6722460877330201,8.044439601060063e-05,0.6548797933828754,0.005552846394210879,0.672197121051674,0.7121162125832455,0.45472318631149145,0.5416804312222117,0.5299334169216655,0.42548640365339546,0.35806101565910886,0.0,0.017183698179356922,0.0,0.0
0.0,0.6536574722922437,0.00016602531864911538,0.7825379986073683,0.0016782895756264295,0.653512442566823,0.5013831681028917,5.865991580246429e-05,0.6984168750191684,0.001650263341265308,0.5013396746743949,0.4978901525528099,2.4668649159769147e-05,0.5977112910657212,0.0004707712163876232,0.49789015235747686,0.6536574722922437,0.00016602531864911538,0.7825379986073683,0.0016782895756264295,0.653512442566823,0.6638317047882079,0.418309847600863,0.6130826140517336,0.1097587291155539,0.328174405874413,0.42769313502330286,0.0,0.01482664246853499,0.0,0.0
0.0,0.6679276026432667,2.4923288093957383e-05,0.5439285171079803,0.0021907401555682827,0.6678752363629067,0.49345882615801706,3.902579114854779e-05,0.8386584246958476,0.0008019328242433042,0.49336387588604547,0.4954532844094899,3.8053976101917965e-05,0.5788984248641235,0.00021416653665223237,0.49545328452695137,0.6679276026432667,2.4923288093957383e-05,0.5439285171079803,0.0021907401555682827,0.6678752363629067,0.7069338273480908,0.3595038110736067,0.6046191949001004,0.3644630321444109,0.19879604703276535,0.5371014913712987,0.0,0.023950730141479613,0.0,0.0
0.0,0.6811206074965485,1.691269100780722e-05,0.5507100080913315,0.0023753444122052826,0.681153910127177,0.5041960581870367,2.7223756662884825e-05,0.7150169939114499,0.00222325863608238,0.5041708300556326,0.5032059260905654,6.125615549224199e-05,0.638004855657856,4.918443141126619e-05,0.5032059262109536,0.6811206074965485,1.691269100780722e-05,0.5507100080913315,0.0023753444122052826,0.681153910127177,0.5564186037938309,0.3133000241555201,0.5851742134529105,0.5486382063180655,0.3478098568982666,0.6360747728755072,0.0,0.018932481921360083,0.0,0.0
0.0,0.678203397189902,3.8051349099866045e-05,0.645808861029182,0.006778560940242974,0.6782323039721673,0.4997281105402213,3.263449751679272e-05,0.7959710524556344,0.0011867071813696174,0.49961892041762584,0.48196769223724145,8.557006030491363e-05,0.6300071017056456,4.393128170866383e-05,0.48186804760921265,0.678203397189902,3.8051349099866045e-05,0.645808861029182,0.006778560940242974,0.6782323039721673,0.6363970899908141,0.5252886108116277,0.4880080256666853,0.48174955075765236,0.3495573940628418,0.2570607066333865,0.0,0.03512773672677045,0.0,0.0
0.0,0.675619022184769,3.875995181795631e-05,0.6000836833349229,0.04317576199157083,0.6756141460045095,0.5358040385309785,0.00011838725850844083,0.8404645151762509,4.535206191513323e-05,0.5361664290844778,0.49016703015725815,7.691924983394375e-05,0.6819166515686662,7.49871267944782e-05,0.4901209762155804,0.675619022184769,3.875995181795631e-05,0.6000836833349229,0.04317576199157083,0.6756141460045095,0.3754675916175607,0.3841976209331177,0.48867555941331403,0.3926170948227437,0.9393343533652494,0.37295447447283414,0.0,0.020833333248534758,0.0,0.0
